,OCC 1972-1982,OCC 1983-1991,OCC 1992-Aug1995,OCC Sept1995-2002,OCC 2003-2010,OCC 2011-2019,OCC 2020+
871,441,19,21,21,350,350,350
872,240,19,22,22,350,350,350
873,205,19,21,21,350,350,350
874,101,19,22,22,350,350,350
875,372,19,22,22,350,350,350
876,235,19,22,22,350,350,350
877,223,19,21,21,350,350,350
878,13,19,21,21,350,350,350
879,222,3,3,22,350,350,350
880,212,19,22,22,350,350,350
881,202,19,21,21,350,350,350
882,195,19,21,21,350,350,350
883,372,19,21,21,350,350,350
884,195,19,22,22,350,350,350
885,245,19,22,22,350,350,350
886,472,19,22,22,350,350,350
887,441,19,22,22,350,350,350
888,235,19,21,21,350,350,350
889,245,19,21,21,350,350,350
890,265,19,22,22,350,350,350
891,74,97,97,97,350,350,350
892,184,19,22,22,350,350,350
893,101,19,21,21,350,350,350
894,220,19,22,22,350,350,350
895,212,19,21,21,350,350,350
896,385,19,22,22,350,350,350
897,205,19,22,22,350,350,350
898,385,19,21,21,350,350,350
899,472,19,21,21,350,350,350
900,184,19,21,21,350,350,350
901,224,17,16,22,350,350,350
902,76,98,98,98,350,350,350
903,202,19,22,22,350,350,350
904,223,19,22,22,350,350,350
905,240,19,21,21,350,350,350
906,13,19,22,22,350,350,350
907,212,15,15,15,350,350,350
908,370,19,22,22,350,350,350
909,76,99,99,99,350,350,350
910,265,19,21,21,350,350,350
911,222,5,5,5,360,360,360
912,101,19,22,22,360,360,360
913,235,19,22,22,360,360,360
914,370,19,22,22,360,360,360
915,265,19,22,22,360,360,360
916,245,19,22,22,360,360,360
917,220,5,5,5,360,360,360
918,56,5,5,5,360,360,360
919,202,19,22,22,360,360,360
920,385,19,22,22,360,360,360
921,205,19,22,22,360,360,360
922,240,19,22,22,360,360,360
923,372,19,22,22,360,360,360
924,201,5,5,5,360,360,360
925,13,19,22,22,360,360,360
926,224,17,16,22,360,360,360
927,212,19,22,22,360,360,360
928,184,19,22,22,360,360,360
929,230,19,22,22,360,360,360
930,472,19,22,22,360,360,360
931,222,3,3,22,360,360,360
932,195,19,22,22,360,360,360
933,212,5,5,5,360,360,360
934,223,19,22,22,360,360,360
935,245,5,5,5,360,360,360
936,220,19,22,22,360,360,360
937,441,19,22,22,360,360,360
938,230,19,22,22,400,400,400
939,13,19,22,22,400,400,400
940,205,19,22,22,400,400,400
941,370,19,22,22,400,400,400
942,472,19,22,22,400,400,400
943,265,19,22,22,400,400,400
944,184,19,22,22,400,400,400
945,235,19,22,22,400,400,400
946,101,19,22,22,400,400,400
947,240,19,22,22,400,400,400
948,195,19,22,22,400,400,400
949,224,17,16,22,400,400,400
950,222,3,3,22,400,400,400
951,202,19,22,22,400,400,400
952,245,19,22,22,400,400,400
953,385,19,22,22,400,400,400
954,372,19,22,22,400,400,400
955,441,19,22,22,400,400,400
956,212,19,22,22,400,400,400
957,220,19,22,22,400,400,400
958,223,19,22,22,400,400,400
959,212,19,21,21,410,410,410
960,201,5,5,5,410,410,410
961,385,19,21,21,410,410,410
962,220,5,5,5,410,410,410
963,225,16,18,18,410,410,410
964,230,19,21,21,410,410,410
965,184,19,21,21,410,410,410
966,441,243,243,243,410,410,410
967,222,5,5,5,410,410,410
968,101,19,21,21,410,410,410
969,245,16,18,18,410,410,410
970,640,16,18,18,410,410,410
971,205,19,21,21,410,410,410
972,370,19,21,21,410,410,410
973,285,243,243,243,410,410,410
974,205,243,243,243,410,410,410
975,216,16,18,18,410,410,410
976,265,243,243,243,410,410,410
977,13,19,21,21,410,410,410
978,220,19,21,21,410,410,410
979,453,243,243,243,410,410,410
980,56,5,5,5,410,410,410
981,441,19,21,21,410,410,410
982,245,5,5,5,410,410,410
983,202,19,21,21,410,410,410
984,231,243,243,243,410,410,410
985,265,19,21,21,410,410,410
986,223,19,21,21,410,410,410
987,262,243,243,243,410,410,410
988,220,16,18,18,410,410,410
989,372,19,21,21,410,410,410
990,235,19,21,21,410,410,410
991,233,243,243,243,410,410,410
992,762,243,243,243,410,410,410
993,212,5,5,5,410,410,410
994,195,19,21,21,410,410,410
995,240,19,21,21,410,410,410
996,245,243,243,243,410,410,410
997,220,243,243,243,410,410,410
998,472,19,21,21,410,410,410
999,245,19,21,21,410,410,410
1000,245,19,22,22,420,420,420
1001,245,34,34,34,420,420,420
1002,223,19,21,21,420,420,420
1003,223,19,22,22,420,420,420
1004,56,5,5,5,420,420,420
1005,372,19,21,21,420,420,420
1006,385,19,22,22,420,420,420
1007,220,19,22,22,420,420,420
1008,370,19,22,22,420,420,420
1009,202,19,21,21,420,420,420
1010,240,19,21,21,420,420,420
1011,235,19,21,21,420,420,420
1012,441,19,22,22,420,420,420
1013,230,19,21,21,420,420,420
1014,472,19,21,21,420,420,420
1015,220,19,21,21,420,420,420
1016,101,19,22,22,420,420,420
1017,441,19,21,21,420,420,420
1018,245,19,21,21,420,420,420
1019,245,174,174,174,420,420,420
1020,370,19,21,21,420,420,420
1021,265,19,21,21,420,420,420
1022,202,19,22,22,420,420,420
1023,100,174,174,174,420,420,420
1024,224,17,16,22,420,420,420
1025,385,19,21,21,420,420,420
1026,240,19,22,22,420,420,420
1027,195,19,21,21,420,420,420
1028,212,19,22,22,420,420,420
1029,222,3,3,22,420,420,420
1030,184,19,21,21,420,420,420
1031,90,177,177,177,420,420,420
1032,205,19,22,22,420,420,420
1033,13,19,22,22,420,420,420
1034,223,34,34,34,420,420,420
1035,245,5,5,5,420,420,420
1036,184,19,22,22,420,420,420
1037,235,19,22,22,420,420,420
1038,222,5,5,5,420,420,420
1039,472,19,22,22,420,420,420
1040,220,5,5,5,420,420,420
1041,201,5,5,5,420,420,420
1042,205,19,21,21,420,420,420
1043,101,19,21,21,420,420,420
1044,265,19,22,22,420,420,420
1045,230,19,22,22,420,420,420
1046,212,5,5,5,420,420,420
1047,212,19,21,21,420,420,420
1048,372,19,22,22,420,420,420
1049,195,19,22,22,420,420,420
1050,13,19,21,21,420,420,420
1051,245,34,34,34,730,425,425
1052,283,259,259,259,730,425,425
1053,220,37,37,37,730,425,425
1054,235,19,22,22,730,425,425
1055,222,3,3,22,730,425,425
1056,245,37,37,37,730,425,425
1057,961,6,6,6,730,425,425
1058,321,259,259,259,730,425,425
1059,224,17,16,22,730,425,425
1060,395,37,37,37,730,425,425
1061,195,19,22,22,730,425,425
1062,964,6,6,6,730,425,425
1063,212,14,14,14,730,425,425
1064,233,259,259,259,730,425,425
1065,184,19,22,22,730,425,425
1066,240,19,22,22,730,425,425
1067,230,19,22,22,730,425,425
1068,212,19,22,22,730,425,425
1069,101,19,22,22,730,425,425
1070,56,27,27,27,730,425,425
1071,245,19,22,22,730,425,425
1072,265,19,22,22,730,425,425
1073,13,19,22,22,730,425,425
1074,472,19,22,22,730,425,425
1075,281,259,259,259,730,425,425
1076,222,27,27,27,730,425,425
1077,245,259,259,259,730,425,425
1078,385,19,22,22,730,425,425
1079,441,19,22,22,730,425,425
1080,223,19,22,22,730,425,425
1081,240,14,14,14,730,425,425
1082,235,14,14,14,730,425,425
1083,372,19,22,22,730,425,425
1084,321,37,37,37,730,425,425
1085,282,259,259,259,730,425,425
1086,205,19,22,22,730,425,425
1087,220,19,22,22,730,425,425
1088,202,19,22,22,730,425,425
1089,223,27,27,27,730,425,425
1090,222,37,37,37,730,425,425
1091,370,19,22,22,730,425,425
1092,223,34,34,34,730,425,425
1093,285,259,259,259,730,425,425
1094,205,19,22,22,430,430,426
1095,205,19,22,22,430,430,335
1096,205,19,22,22,430,430,705
1097,205,19,22,22,430,430,440
1098,202,19,21,21,430,430,426
1099,202,19,21,21,430,430,335
1100,202,19,21,21,430,430,705
1101,202,19,21,21,430,430,440
1102,370,19,22,22,430,430,426
1103,370,19,22,22,430,430,335
1104,370,19,22,22,430,430,705
1105,370,19,22,22,430,430,440
1106,230,19,21,21,430,430,426
1107,230,19,21,21,430,430,335
1108,230,19,21,21,430,430,705
1109,230,19,21,21,430,430,440
1110,372,19,21,21,430,430,426
1111,372,19,21,21,430,430,335
1112,372,19,21,21,430,430,705
1113,372,19,21,21,430,430,440
1114,220,19,21,21,430,430,426
1115,220,19,21,21,430,430,335
1116,220,19,21,21,430,430,705
1117,220,19,21,21,430,430,440
1118,184,19,21,21,430,430,426
1119,184,19,21,21,430,430,335
1120,184,19,21,21,430,430,705
1121,184,19,21,21,430,430,440
1122,101,19,21,21,430,430,426
1123,101,19,21,21,430,430,335
1124,101,19,21,21,430,430,705
1125,101,19,21,21,430,430,440
1126,240,19,21,21,430,430,426
1127,240,19,21,21,430,430,335
1128,240,19,21,21,430,430,705
1129,240,19,21,21,430,430,440
1130,220,5,5,5,430,430,426
1131,220,5,5,5,430,430,335
1132,220,5,5,5,430,430,705
1133,220,5,5,5,430,430,440
1134,370,19,21,21,430,430,426
1135,370,19,21,21,430,430,335
1136,370,19,21,21,430,430,705
1137,370,19,21,21,430,430,440
1138,245,56,56,56,430,430,426
1139,245,56,56,56,430,430,335
1140,245,56,56,56,430,430,705
1141,245,56,56,56,430,430,440
1142,441,243,243,243,430,430,426
1143,441,243,243,243,430,430,335
1144,441,243,243,243,430,430,705
1145,441,243,243,243,430,430,440
1146,262,243,243,243,430,430,426
1147,262,243,243,243,430,430,335
1148,262,243,243,243,430,430,705
1149,262,243,243,243,430,430,440
1150,385,19,22,22,430,430,426
1151,385,19,22,22,430,430,335
1152,385,19,22,22,430,430,705
1153,385,19,22,22,430,430,440
1154,205,243,243,243,430,430,426
1155,205,243,243,243,430,430,335
1156,205,243,243,243,430,430,705
1157,205,243,243,243,430,430,440
1158,222,4,4,4,430,430,426
1159,222,4,4,4,430,430,335
1160,222,4,4,4,430,430,705
1161,222,4,4,4,430,430,440
1162,56,5,5,5,430,430,426
1163,56,5,5,5,430,430,335
1164,56,5,5,5,430,430,705
1165,56,5,5,5,430,430,440
1166,154,56,56,56,430,430,426
1167,154,56,56,56,430,430,335
1168,154,56,56,56,430,430,705
1169,154,56,56,56,430,430,440
1170,222,5,5,5,430,430,426
1171,222,5,5,5,430,430,335
1172,222,5,5,5,430,430,705
1173,222,5,5,5,430,430,440
1174,285,243,243,243,430,430,426
1175,285,243,243,243,430,430,335
1176,285,243,243,243,430,430,705
1177,285,243,243,243,430,430,440
1178,212,19,22,22,430,430,426
1179,212,19,22,22,430,430,335
1180,212,19,22,22,430,430,705
1181,212,19,22,22,430,430,440
1182,235,19,21,21,430,430,426
1183,235,19,21,21,430,430,335
1184,235,19,21,21,430,430,705
1185,235,19,21,21,430,430,440
1186,13,19,21,21,430,430,426
1187,13,19,21,21,430,430,335
1188,13,19,21,21,430,430,705
1189,13,19,21,21,430,430,440
1190,195,19,21,21,430,430,426
1191,195,19,21,21,430,430,335
1192,195,19,21,21,430,430,705
1193,195,19,21,21,430,430,440
1194,265,243,243,243,430,430,426
1195,265,243,243,243,430,430,335
1196,265,243,243,243,430,430,705
1197,265,243,243,243,430,430,440
1198,212,5,5,5,430,430,426
1199,212,5,5,5,430,430,335
1200,212,5,5,5,430,430,705
1201,212,5,5,5,430,430,440
1202,245,19,22,22,430,430,426
1203,245,19,22,22,430,430,335
1204,245,19,22,22,430,430,705
1205,245,19,22,22,430,430,440
1206,961,6,6,6,430,430,426
1207,961,6,6,6,430,430,335
1208,961,6,6,6,430,430,705
1209,961,6,6,6,430,430,440
1210,220,243,243,243,430,430,426
1211,220,243,243,243,430,430,335
1212,220,243,243,243,430,430,705
1213,220,243,243,243,430,430,440
1214,245,5,5,5,430,430,426
1215,245,5,5,5,430,430,335
1216,245,5,5,5,430,430,705
1217,245,5,5,5,430,430,440
1218,230,19,22,22,430,430,426
1219,230,19,22,22,430,430,335
1220,230,19,22,22,430,430,705
1221,230,19,22,22,430,430,440
1222,201,5,5,5,430,430,426
1223,201,5,5,5,430,430,335
1224,201,5,5,5,430,430,705
1225,201,5,5,5,430,430,440
1226,195,19,22,22,430,430,426
1227,195,19,22,22,430,430,335
1228,195,19,22,22,430,430,705
1229,195,19,22,22,430,430,440
1230,233,243,243,243,430,430,426
1231,233,243,243,243,430,430,335
1232,233,243,243,243,430,430,705
1233,233,243,243,243,430,430,440
1234,964,6,6,6,430,430,426
1235,964,6,6,6,430,430,335
1236,964,6,6,6,430,430,705
1237,964,6,6,6,430,430,440
1238,441,19,22,22,430,430,426
1239,441,19,22,22,430,430,335
1240,441,19,22,22,430,430,705
1241,441,19,22,22,430,430,440
1242,13,56,56,56,430,430,426
1243,13,56,56,56,430,430,335
1244,13,56,56,56,430,430,705
1245,13,56,56,56,430,430,440
1246,453,243,243,243,430,430,426
1247,453,243,243,243,430,430,335
1248,453,243,243,243,430,430,705
1249,453,243,243,243,430,430,440
1250,101,19,22,22,430,430,426
1251,101,19,22,22,430,430,335
1252,101,19,22,22,430,430,705
1253,101,19,22,22,430,430,440
1254,472,19,21,21,430,430,426
1255,472,19,21,21,430,430,335
1256,472,19,21,21,430,430,705
1257,472,19,21,21,430,430,440
1258,202,19,22,22,430,430,426
1259,202,19,22,22,430,430,335
1260,202,19,22,22,430,430,705
1261,202,19,22,22,430,430,440
1262,212,19,21,21,430,430,426
1263,212,19,21,21,430,430,335
1264,212,19,21,21,430,430,705
1265,212,19,21,21,430,430,440
1266,245,19,21,21,430,430,426
1267,245,19,21,21,430,430,335
1268,245,19,21,21,430,430,705
1269,245,19,21,21,430,430,440
1270,235,19,22,22,430,430,426
1271,235,19,22,22,430,430,335
1272,235,19,22,22,430,430,705
1273,235,19,22,22,430,430,440
1274,472,19,22,22,430,430,426
1275,472,19,22,22,430,430,335
1276,472,19,22,22,430,430,705
1277,472,19,22,22,430,430,440
1278,240,19,22,22,430,430,426
1279,240,19,22,22,430,430,335
1280,240,19,22,22,430,430,705
1281,240,19,22,22,430,430,440
1282,55,56,56,56,430,430,426
1283,55,56,56,56,430,430,335
1284,55,56,56,56,430,430,705
1285,55,56,56,56,430,430,440
1286,224,17,16,22,430,430,426
1287,224,17,16,22,430,430,335
1288,224,17,16,22,430,430,705
1289,224,17,16,22,430,430,440
1290,23,56,56,56,430,430,426
1291,23,56,56,56,430,430,335
1292,23,56,56,56,430,430,705
1293,23,56,56,56,430,430,440
1294,245,243,243,243,430,430,426
1295,245,243,243,243,430,430,335
1296,245,243,243,243,430,430,705
1297,245,243,243,243,430,430,440
1298,223,19,22,22,430,430,426
1299,223,19,22,22,430,430,335
1300,223,19,22,22,430,430,705
1301,223,19,22,22,430,430,440
1302,222,3,3,22,430,430,426
1303,222,3,3,22,430,430,335
1304,222,3,3,22,430,430,705
1305,222,3,3,22,430,430,440
1306,265,19,21,21,430,430,426
1307,265,19,21,21,430,430,335
1308,265,19,21,21,430,430,705
1309,265,19,21,21,430,430,440
1310,223,19,21,21,430,430,426
1311,223,19,21,21,430,430,335
1312,223,19,21,21,430,430,705
1313,223,19,21,21,430,430,440
1314,441,19,21,21,430,430,426
1315,441,19,21,21,430,430,335
1316,441,19,21,21,430,430,705
1317,441,19,21,21,430,430,440
1318,231,243,243,243,430,430,426
1319,231,243,243,243,430,430,335
1320,231,243,243,243,430,430,705
1321,231,243,243,243,430,430,440
1322,762,243,243,243,430,430,426
1323,762,243,243,243,430,430,335
1324,762,243,243,243,430,430,705
1325,762,243,243,243,430,430,440
1326,13,19,22,22,430,430,426
1327,13,19,22,22,430,430,335
1328,13,19,22,22,430,430,705
1329,13,19,22,22,430,430,440
1330,184,19,22,22,430,430,426
1331,184,19,22,22,430,430,335
1332,184,19,22,22,430,430,705
1333,184,19,22,22,430,430,440
1334,385,19,21,21,430,430,426
1335,385,19,21,21,430,430,335
1336,385,19,21,21,430,430,705
1337,385,19,21,21,430,430,440
1338,265,19,22,22,430,430,426
1339,265,19,22,22,430,430,335
1340,265,19,22,22,430,430,705
1341,265,19,22,22,430,430,440
1342,220,19,22,22,430,430,426
1343,220,19,22,22,430,430,335
1344,220,19,22,22,430,430,705
1345,220,19,22,22,430,430,440
1346,372,19,22,22,430,430,426
1347,372,19,22,22,430,430,335
1348,372,19,22,22,430,430,705
1349,372,19,22,22,430,430,440
1350,205,19,21,21,430,430,426
1351,205,19,21,21,430,430,335
1352,205,19,21,21,430,430,705
1353,205,19,21,21,430,430,440
1354,385,19,22,22,500,500,500
1355,230,19,22,22,500,500,500
1356,220,19,22,22,500,500,500
1357,245,34,34,34,500,500,500
1358,202,19,22,22,500,500,500
1359,184,19,22,22,500,500,500
1360,205,19,22,22,500,500,500
1361,224,17,16,22,500,500,500
1362,372,19,22,22,500,500,500
1363,195,19,22,22,500,500,500
1364,265,19,22,22,500,500,500
1365,441,19,22,22,500,500,500
1366,212,19,22,22,500,500,500
1367,370,19,22,22,500,500,500
1368,245,19,22,22,500,500,500
1369,222,3,3,22,500,500,500
1370,101,19,22,22,500,500,500
1371,13,19,22,22,500,500,500
1372,223,34,34,34,500,500,500
1373,223,19,22,22,500,500,500
1374,472,19,22,22,500,500,500
1375,240,19,22,22,500,500,500
1376,235,19,22,22,500,500,500
1377,205,28,28,28,510,510,510
1378,225,33,33,33,510,510,510
1379,203,28,28,28,510,510,510
1380,245,33,33,33,510,510,510
1381,222,33,33,33,510,510,510
1382,222,33,33,33,520,520,520
1383,231,243,243,243,520,520,520
1384,205,29,29,29,520,520,520
1385,441,243,243,243,520,520,520
1386,262,243,243,243,520,520,520
1387,285,243,243,243,520,520,520
1388,245,243,243,243,520,520,520
1389,225,29,29,29,520,520,520
1390,265,243,243,243,520,520,520
1391,205,243,243,243,520,520,520
1392,225,33,33,33,520,520,520
1393,762,243,243,243,520,520,520
1394,220,243,243,243,520,520,520
1395,245,33,33,33,520,520,520
1396,233,243,243,243,520,520,520
1397,453,243,243,243,520,520,520
1398,225,33,33,33,530,530,530
1399,222,33,33,33,530,530,530
1400,225,29,29,29,530,530,530
1401,205,29,29,29,530,530,530
1402,245,33,33,33,530,530,530
1403,260,256,256,256,530,530,530
1404,461,689,689,689,540,540,540
1405,285,689,689,689,540,540,540
1406,245,5,5,5,540,540,540
1407,452,689,689,689,540,540,540
1408,471,689,689,689,540,540,540
1409,482,689,689,689,540,540,540
1410,321,375,375,375,540,540,540
1411,314,336,336,336,540,540,540
1412,473,689,689,689,540,540,540
1413,680,689,689,689,540,540,540
1414,321,376,376,376,540,540,540
1415,394,336,336,336,540,540,540
1416,561,689,689,689,540,540,540
1417,481,689,689,689,540,540,540
1418,56,5,5,5,540,540,540
1419,321,336,336,336,540,540,540
1420,610,689,689,689,540,540,540
1421,201,5,5,5,540,540,540
1422,375,336,336,336,540,540,540
1423,433,689,689,689,540,540,540
1424,220,5,5,5,540,540,540
1425,212,5,5,5,540,540,540
1426,326,375,375,375,540,540,540
1427,222,5,5,5,540,540,540
1428,265,253,253,253,540,540,540
1429,395,336,336,336,540,540,540
1430,326,376,376,376,540,540,540
1431,430,689,689,689,540,540,540
1432,364,336,336,336,540,540,540
1433,602,693,693,693,560,565,565
1434,964,6,6,6,560,565,565
1435,25,36,36,36,560,565,565
1436,961,6,6,6,560,565,565
1437,1,36,36,36,560,565,565
1438,212,36,36,36,560,565,565
1439,223,36,36,36,560,565,565
1440,215,36,36,36,560,565,565
1441,222,36,36,36,560,565,565
1442,404,36,36,36,560,565,565
1443,610,36,36,36,560,565,565
1444,31,36,36,36,560,565,565
1445,326,36,36,36,560,565,565
1446,452,36,36,36,560,565,565
1447,23,36,36,36,560,565,565
1448,170,36,36,36,560,565,565
1449,245,36,36,36,560,565,565
1450,201,36,36,36,560,565,565
1451,472,19,22,22,600,600,600
1452,245,37,37,37,600,600,600
1453,224,17,16,22,600,600,600
1454,395,37,37,37,600,600,600
1455,222,3,3,22,600,600,600
1456,240,19,22,22,600,600,600
1457,195,19,22,22,600,600,600
1458,370,19,22,22,600,600,600
1459,230,19,22,22,600,600,600
1460,223,19,22,22,600,600,600
1461,372,19,22,22,600,600,600
1462,205,19,22,22,600,600,600
1463,220,37,37,37,600,600,600
1464,441,19,22,22,600,600,600
1465,184,19,22,22,600,600,600
1466,385,19,22,22,600,600,600
1467,101,19,22,22,600,600,600
1468,13,19,22,22,600,600,600
1469,212,19,22,22,600,600,600
1470,202,19,22,22,600,600,600
1471,222,37,37,37,600,600,600
1472,220,19,22,22,600,600,600
1473,321,37,37,37,600,600,600
1474,265,19,22,22,600,600,600
1475,235,19,22,22,600,600,600
1476,245,19,22,22,600,600,600
1477,205,19,21,21,620,630,630
1478,222,27,27,27,620,630,630
1479,245,19,21,21,620,630,630
1480,13,19,21,21,620,630,630
1481,372,19,21,21,620,630,630
1482,56,5,5,5,620,630,630
1483,230,19,21,21,620,630,630
1484,212,19,21,21,620,630,630
1485,441,19,21,21,620,630,630
1486,184,197,197,197,620,630,630
1487,245,5,5,5,620,630,630
1488,101,19,21,21,620,630,630
1489,321,376,376,376,620,630,630
1490,184,19,21,21,620,630,630
1491,245,34,34,34,620,630,630
1492,222,5,5,5,620,630,630
1493,824,477,477,477,6000,630,630
1494,370,19,21,21,620,630,630
1495,220,19,21,21,620,630,630
1496,202,19,21,21,620,630,630
1497,761,494,494,494,6000,630,630
1498,265,19,21,21,620,630,630
1499,441,485,485,485,6000,630,630
1500,385,19,21,21,620,630,630
1501,245,475,475,475,6000,630,630
1502,223,34,34,34,620,630,630
1503,201,5,5,5,620,630,630
1504,56,27,27,27,620,630,630
1505,20,46,46,46,620,630,630
1506,240,19,21,21,620,630,630
1507,326,376,376,376,620,630,630
1508,235,19,21,21,620,630,630
1509,216,485,485,485,6000,630,630
1510,245,494,494,494,6000,630,630
1511,195,19,21,21,620,630,630
1512,441,494,494,494,6000,630,630
1513,223,19,21,21,620,630,630
1514,821,477,477,477,6000,630,630
1515,220,5,5,5,620,630,630
1516,223,27,27,27,620,630,630
1517,755,485,485,485,6000,630,630
1518,802,475,475,475,6000,630,630
1519,192,197,197,197,620,630,630
1520,740,485,485,485,6000,630,630
1521,212,5,5,5,620,630,630
1522,472,19,21,21,620,630,630
1523,201,5,5,5,620,640,640
1524,212,19,21,21,620,640,640
1525,245,19,21,21,620,640,640
1526,223,27,27,27,620,640,640
1527,205,19,21,21,620,640,640
1528,192,197,197,197,620,640,640
1529,223,19,21,21,620,640,640
1530,240,19,21,21,620,640,640
1531,372,19,21,21,620,640,640
1532,222,5,5,5,620,640,640
1533,56,27,27,27,620,640,640
1534,20,46,46,46,620,640,640
1535,222,27,27,27,620,640,640
1536,184,19,21,21,620,640,640
1537,235,19,21,21,620,640,640
1538,220,19,21,21,620,640,640
1539,265,19,21,21,620,640,640
1540,370,19,21,21,620,640,640
1541,385,19,21,21,620,640,640
1542,321,376,376,376,620,640,640
1543,101,19,21,21,620,640,640
1544,326,376,376,376,620,640,640
1545,223,34,34,34,620,640,640
1546,472,19,21,21,620,640,640
1547,245,34,34,34,620,640,640
1548,202,19,21,21,620,640,640
1549,441,19,21,21,620,640,640
1550,56,5,5,5,620,640,640
1551,230,19,21,21,620,640,640
1552,195,19,21,21,620,640,640
1553,212,5,5,5,620,640,640
1554,245,5,5,5,620,640,640
1555,220,5,5,5,620,640,640
1556,184,197,197,197,620,640,640
1557,13,19,21,21,620,640,640
1558,56,5,5,5,620,650,650
1559,321,376,376,376,620,650,650
1560,240,19,21,21,620,650,650
1561,101,19,21,21,620,650,650
1562,223,27,27,27,620,650,650
1563,265,19,21,21,620,650,650
1564,245,5,5,5,620,650,650
1565,13,19,21,21,620,650,650
1566,222,5,5,5,620,650,650
1567,222,27,27,27,620,650,650
1568,220,19,21,21,620,650,650
